x_easting_m,y_northing_m,z_elevation_m
566537.6548087433,4190651.8455512417,117.3184584178499
566537.5660636969,4190651.802504569,117.3133874239351
566537.4772843509,4190651.7636903743,117.30831643002028
566537.388487858,4190651.7269924213,117.30324543610547
566537.2997085126,4190651.688178228,117.29817444219067
566537.2109634627,4190651.6451315577,117.29310344827586
566537.1222012638,4190651.60420113,117.28803245436106
566537.0334047677,4190651.5675031785,117.28296146044624
566536.944625419,4190651.5286889905,117.27789046653145
566536.8558460694,4190651.4898748025,117.27281947261663
566536.7670324228,4190651.4552930933,117.26774847870183
566536.6782187755,4190651.4207113856,117.26267748478702
566536.5894737174,4190651.377664723,117.2576064908722
566536.5007629566,4190651.330385586,117.2525354969574
566536.4119493068,4190651.29580388,117.2474645030426
566536.3231356564,4190651.261222176,117.2423935091278
566536.2343563011,4190651.2224079953,117.23732251521298
566536.1456112408,4190651.1793613373,117.23225152129817
566536.0568490317,4190651.138430922,117.22718052738337
566535.9681211174,4190651.093268026,117.22210953346855
566535.8793760545,4190651.0502213715,117.21703853955376
566535.7904938079,4190651.0241046282,117.21196754563894
566535.7016972975,4190650.987406692,117.20689655172414
566535.6130379708,4190650.933778847,117.20182555780933
566535.5242586088,4190650.894964674,117.19675456389453
566535.4354963937,4190650.8540342627,117.19168356997972
566535.3467170299,4190650.815220092,117.1866125760649
566535.2579891107,4190650.770057207,117.1815415821501
566535.1691754477,4190650.735475514,117.17647058823529
566535.0804475243,4190650.6903126305,117.17139959432049
566534.9917367477,4190650.6430335087,117.16632860040568
566534.9029230843,4190650.60845182,117.16125760649088
566534.8141780107,4190650.565405177,117.15618661257606
566534.7254329361,4190650.5223585353,117.15111561866127
566534.6367564506,4190650.47084694,117.14604462474645
566534.5479084891,4190650.4404977327,117.14097363083164
566534.4591977068,4190650.393218618,117.13590263691684
566534.3705040709,4190650.343823263,117.13083164300203
566534.2817075471,4190650.307125342,117.12576064908723
566534.19287673,4190650.2746599,117.12068965517241
566534.1041487964,4190650.229497025,117.1156186612576
566534.0153351252,4190650.1949153463,117.1105476673428
566533.9266243372,4190650.147636237,117.10547667342799
566533.8379821375,4190650.0918921726,117.10040567951319
566533.7492199055,4190650.050961781,117.09533468559837
566533.6604748198,4190650.00791515,117.09026369168357
566533.5715925554,4190649.9817984304,117.08519269776876
566533.482984646,4190649.9218218937,117.08012170385396
566533.3942567026,4190649.8766590278,117.07505070993915
566533.3054430246,4190649.8420773568,117.06997971602433
566533.2166807874,4190649.80114697,117.06490872210954
566533.1279528436,4190649.755984107,117.05983772819472
566533.039259193,4190649.7065887675,117.05476673427992
566532.9505483942,4190649.6593096685,117.04969574036511
566532.8618547416,4190649.609914331,117.04462474645031
566532.7729553233,4190649.58591386,117.0395537525355
566532.6842788159,4190649.534402285,117.0344827586207
566532.5955508662,4190649.4892394287,117.02941176470588
566532.5068057665,4190649.4461928112,117.02434077079107
566532.4181464028,4190649.3925650017,117.01926977687627
566532.3293155688,4190649.360099579,117.01419878296146
566532.2406733499,4190649.3043555333,117.00912778904666
566532.1518939548,4190649.2655413975,117.00405679513185
566532.0631660018,4190649.2203785456,116.99898580121703
566531.9744723368,4190649.1709832186,116.99391480730223
566531.8856757923,4190649.134285323,116.98884381338742
566531.7969478342,4190649.089122475,116.98377281947262
566531.7082027283,4190649.046075866,116.9787018255578
566531.6195433552,4190648.9924480645,116.973630831643
566531.5308325407,4190648.9451689813,116.9685598377282
566531.4419845517,4190648.9148198077,116.9634888438134
566531.3533423222,4190648.8590757716,116.95841784989858
566531.2646315049,4190648.81179669,116.95334685598377
566531.1759035399,4190648.7666338496,116.94827586206897
566531.0871584251,4190648.7235872475,116.94320486815415
566530.9983447253,4190648.6890056008,116.93813387423936
566530.9097710766,4190648.624796614,116.93306288032454
566530.8210431078,4190648.579633778,116.92799188640974
566530.7322979914,4190648.5365871787,116.92292089249493
566530.6435357276,4190648.495656821,116.91784989858013
566530.5547563165,4190648.456842703,116.91277890466532
566530.4661655154,4190648.394749959,116.9077079107505
566530.3773518095,4190648.36016832,116.9026369168357
566530.2886409814,4190648.312889249,116.89756592292089
566530.199981589,4190648.2592614633,116.89249492900609
566530.1112364661,4190648.216214874,116.88742393509128
566530.0225256347,4190648.1689358056,116.88235294117646
566529.9337462173,4190648.1301216944,116.87728194726166
566529.8450696766,4190648.078610151,116.87221095334685
566529.7563245499,4190648.035563563,116.86713995943205
566529.6676308609,4190647.986168261,116.86206896551724
566529.5789200248,4190647.9388891994,116.85699797160244
566529.4902434798,4190647.8873776603,116.85192697768763
566529.4015497877,4190647.837982361,116.84685598377283
566529.3127532154,4190647.8012844943,116.84178498985801
566529.2240766675,4190647.7497729585,116.8367139959432
566529.1353658262,4190647.702493901,116.8316430020284
566529.0466892761,4190647.6509823673,116.82657200811359
566528.9578927024,4190647.6142845033,116.82150101419879
566528.8691304224,4190647.573354166,116.81643002028397
566528.780505305,4190647.515493918,116.81135902636916
566528.6917773128,4190647.470331104,116.80628803245436
566528.6031007573,4190647.4188195737,116.80121703853955
566528.514389909,4190647.371540524,116.79614604462475
566528.4255933302,4190647.3348426674,116.79107505070994
566528.3369339176,4190647.2812149045,116.78600405679514
566528.2483087955,4190647.2233546614,116.78093306288032
566528.1595636514,4190647.1803080924,116.77586206896552
566528.0708185064,4190647.1372615234,116.77079107505071
566527.982107652,4190647.089982478,116.7657200811359
566527.8935168148,4190647.0278897635,116.7606490872211
566527.8047888125,4190646.9827269586,116.75557809330628
566527.7159922264,4190646.946029111,116.75050709939148
566527.6272470766,4190646.9029825456,116.74543610547667
566527.5385533628,4190646.8535872675,116.74036511156187
566527.4499453764,4190646.793610797,116.73529411764706
566527.3611487866,4190646.7569129504,116.73022312373226
566527.2724722154,4190646.7054014364,116.72515212981745
566527.1837270607,4190646.6623548777,116.72008113590263
566527.095101924,4190646.6044946495,116.71501014198783
566527.0063910561,4190646.5572156156,116.70993914807302
566526.9176973351,4190646.5078203436,116.70486815415822
566526.8289864674,4190646.460541311,116.6997971602434
566526.7402755988,4190646.413262279,116.69472616632859
566526.6515475838,4190646.3680994865,116.6896551724138
566526.5628195676,4190646.3229366965,116.68458417849898
566526.4741258414,4190646.2735414295,116.67951318458418
566526.3854321141,4190646.224146163,116.67444219066937
566526.2966869497,4190646.181099615,116.66937119675457
566526.2079932204,4190646.1317043495,116.66430020283975
566526.1192823425,4190646.084425326,116.65922920892496
566526.0306743374,4190646.0244488697,116.65415821501014
566525.9418434429,4190645.9919835185,116.64908722109533
566525.8531154189,4190645.9468207355,116.64401622718053
566525.7645245556,4190645.8847280443,116.63894523326572
566525.6757450963,4190645.8459139797,116.63387423935092
566525.5870685027,4190645.7944024834,116.6288032454361
566525.4983747649,4190645.7450072262,116.6237322515213
566525.4096124457,4190645.7040769258,116.61866125760649
566525.3210215766,4190645.6419842388,116.61359026369169
566525.2323106907,4190645.5947052236,116.60851926977688
566525.1436512389,4190645.541077493,116.60344827586206
566525.0548889157,4190645.500147197,116.59837728194726
566524.9662294617,4190645.4465194694,116.59330628803245
566524.8775014267,4190645.401356696,116.58823529411765
566524.7888762604,4190645.343496494,116.58316430020284
566524.7000453515,4190645.311031156,116.57809330628803
566524.611420183,4190645.253170954,116.57302231237323
566524.5227092889,4190645.2058919473,116.56795131845841
566524.4340155385,4190645.156496702,116.56288032454361
566524.345236063,4190645.117682654,116.5578093306288
566524.2565937452,4190645.0619386933,116.552738336714
566524.167797123,4190645.025240883,116.54766734279919
566524.0792062373,4190644.963148211,116.54259634888439
566523.9904610475,4190644.9201016864,116.53752535496957
566523.9017844358,4190644.86859021,116.53245436105476
566523.8130392418,4190644.8255436886,116.52738336713996
566523.7242426152,4190644.7888458828,116.52231237322515
566523.6357031576,4190644.7204044987,116.51724137931035
566523.546906529,4190644.683706695,116.51217038539554
566523.4582642012,4190644.627962746,116.50709939148074
566523.3695361493,4190644.58279999,116.50202839756592
566523.2808423855,4190644.5334047577,116.49695740365112
566523.192097187,4190644.4903582428,116.49188640973631
566523.1034548547,4190644.4346142975,116.4868154158215
566523.0147096543,4190644.391567784,116.4817444219067
566522.9259644507,4190644.3485212727,116.47667342799188
566522.8372878262,4190644.297009807,116.47160243407708
566522.7486112006,4190644.245498341,116.46653144016227
566522.6599345739,4190644.1939868783,116.46146044624746
566522.5711379354,4190644.1572890864,116.45638945233266
566522.482512742,4190644.099428908,116.45131845841784
566522.3937332439,4190644.060614879,116.44624746450305
566522.305056613,4190644.009103419,116.44117647058823
566522.2163971254,4190643.9554757206,116.43610547667343
566522.1276862038,4190643.9081967403,116.43103448275862
566522.0389067042,4190643.8693827153,116.42596348884382
566521.9502986459,4190643.8094063047,116.420892494929
566521.8614848561,4190643.7748247585,116.4158215010142
566521.7728939397,4190643.712732111,116.4107505070994
566521.6840972923,4190643.6760343295,116.40567951318458
566521.5953520763,4190643.632987832,116.40060851926978
566521.5066582896,4190643.5835926197,116.39553752535497
566521.417930216,4190643.5384298856,116.39046653144017
566521.3293050056,4190643.4805697193,116.38539553752535
566521.2405769299,4190643.4354069866,116.38032454361056
566521.1518488531,4190643.3902442553,116.37525354969574
566521.0631036315,4190643.3471977646,116.37018255578093
566520.9743412649,4190643.306267514,116.36511156186613
566520.8857503369,4190643.244174875,116.36004056795132
566520.7970051123,4190643.201128386,116.35496957403652
566520.708208455,4190643.164430615,116.3498985801217
566520.6195832335,4190643.106570458,116.34482758620689
566520.5309237253,4190643.0529427784,116.33975659229209
566520.4420927777,4190643.0204774886,116.33468559837728
566520.3533818361,4190642.9731985256,116.32961460446248
566520.2646366057,4190642.930152044,116.32454361054766
566520.1759942372,4190642.874408129,116.31947261663286
566520.0872147175,4190642.835594126,116.31440162271805
566519.9985894904,4190642.777733975,116.30933062880325
566519.9098271126,4190642.736803735,116.30425963488844
566519.8210647338,4190642.695873495,116.29918864097363
566519.7324737884,4190642.63378087,116.29411764705883
566519.6436771204,4190642.5970831113,116.28904665314401
566519.5549490261,4190642.551920397,116.28397565922921
566519.4662895051,4190642.4982927293,116.2789046653144
566519.3774414039,4190642.467943688,116.2738336713996
566519.2888333114,4190642.4079673076,116.26876267748479
566519.2001052132,4190642.3628045972,116.26369168356999
566519.1113256835,4190642.3239906053,116.25862068965517
566519.0225975835,4190642.2788278973,116.25354969574036
566518.9339037691,4190642.229432712,116.24847870182556
566518.8451585236,4190642.1863862467,116.24340770791075
566518.756447564,4190642.1391073023,116.23833671399595
566518.6676680299,4190642.1002933146,116.23326572008114
566518.5789056383,4190642.0593630876,116.22819472616632
566518.490263249,4190642.0036191917,116.22312373225152
566518.4014837123,4190641.9648052077,116.21805273833671
566518.3128241753,4190641.9111775532,116.21298174442191
566518.2240274935,4190641.87447981,116.2079107505071
566518.1352822405,4190641.8314333498,116.2028397565923
566518.0465541298,4190641.7862706534,116.19776876267748
566517.9578945909,4190641.7326430017,116.19269776876268
566517.8690979056,4190641.6959452615,116.18762677484787
566517.780369792,4190641.6507825674,116.18255578093306
566517.691555962,4190641.616201067,116.17748478701826
566517.6028621328,4190641.5668058973,116.17241379310344
566517.5142197317,4190641.511062013,116.16734279918865
566517.425457326,4190641.4701318,116.16227180527383
566517.3366434925,4190641.435550304,116.15720081135902
566517.2479496592,4190641.386155139,116.15212981744422
566517.1591358242,4190641.3515736447,116.1470588235294
566517.070441989,4190641.302178481,116.1419878296146
566516.981696724,4190641.259132034,116.1369168356998
566516.8928657436,4190641.2266667825,116.131845841785
566516.8042233342,4190641.170922905,116.12677484787018
566516.7154266378,4190641.134225177,116.12170385395538
566516.6266642263,4190641.0932949735,116.11663286004057
566516.5379360974,4190641.0481322925,116.11156186612575
566516.4490879702,4190641.017783284,116.10649087221095
566516.3604284128,4190640.964155651,116.10141987829614
566516.2717002833,4190640.918992974,116.09634888438134
566516.1829721527,4190640.873830297,116.09127789046653
566516.0941583079,4190640.8392488137,116.08620689655173
566516.0054473182,4190640.791969901,116.08113590263692
566515.9166334716,4190640.7573884204,116.07606490872212
566515.8279396228,4190640.707993271,116.0709939148073
566515.7391600598,4190640.6691793143,116.06592292089249
566515.6504147812,4190640.626132883,116.06085192697769
566515.5615323612,4190640.6000163616,116.05578093306288
566515.472821366,4190640.552737454,116.05070993914808
566515.3841446548,4190640.5012260685,116.04563894523326
566515.2953308027,4190640.466644596,116.04056795131845
566515.2064826626,4190640.4362956015,116.03549695740365
566515.1177716637,4190640.3890166976,116.03042596348884
566515.0290263789,4190640.3459702726,116.02535496957404
566514.9402982355,4190640.3008076088,116.02028397565923
566514.8514672371,4190640.2683423795,116.01521298174443
566514.7626362379,4190640.23587715,116.01014198782961
566514.6738395226,4190640.199179446,116.00507099391481
566514.585059949,4190640.160365503,116.0
